account_id,account_age_days,credit_limit,home_country,risk_score,is_high_risk,avg_txn_amount,avg_monthly_txns,has_2fa,account_type,total_transactions,total_amount,avg_amount,max_amount,fraud_count,fraud_amount,pct_foreign,avg_velocity,unique_countries,unique_categories,avg_ip_risk,fraud_rate,is_fraudster
ACC0039065,672,3812.71,US,11.4,0,52.38,37.8,0,personal,25.0,4567.18,182.69,1041.37,2.0,414.36,0.36,1.16,7.0,10.0,30.42,0.08,1.0
ACC0039066,2054,8037.46,US,11.1,0,117.72,37.2,1,personal,26.0,3749.31,144.2,1065.18,0.0,0.0,0.27,0.92,7.0,11.0,18.5,0.0,0.0
ACC0039067,330,2392.47,US,20.0,0,29.77,21.2,1,business,17.0,4847.97,285.17,1447.71,2.0,1482.23,0.35,1.12,5.0,10.0,22.67,0.117647,1.0
ACC0039068,2654,6399.41,US,33.1,0,53.96,15.0,1,personal,10.0,740.38,74.04,183.67,0.0,0.0,0.3,0.9,3.0,7.0,19.43,0.0,0.0
ACC0039069,572,9851.83,US,7.2,0,52.35,10.8,1,personal,8.0,1055.34,131.92,341.84,1.0,178.68,0.62,1.62,5.0,6.0,31.61,0.125,1.0
ACC0039070,3431,5945.18,US,28.3,0,59.01,14.8,1,business,10.0,948.93,94.89,218.58,0.0,0.0,0.3,1.7,4.0,5.0,24.91,0.0,0.0
ACC0039071,3222,5999.4,US,7.3,0,85.99,37.9,0,personal,22.0,2596.57,118.03,430.63,1.0,351.3,0.32,1.05,7.0,9.0,26.31,0.045455,1.0
ACC0039072,3126,5197.91,US,34.8,0,51.9,12.6,1,personal,11.0,3406.52,309.68,1621.76,0.0,0.0,0.18,1.18,3.0,8.0,18.49,0.0,0.0
ACC0039073,1291,7537.75,US,9.5,0,76.19,40.2,1,personal,33.0,7547.48,228.71,1008.23,0.0,0.0,0.36,1.12,8.0,13.0,25.7,0.0,0.0
ACC0039074,2862,3687.05,US,5.5,0,243.79,14.7,0,personal,11.0,760.68,69.15,254.39,0.0,0.0,0.55,1.18,7.0,8.0,27.65,0.0,0.0
ACC0039075,517,4427.42,US,7.9,0,66.61,68.9,1,personal,66.0,10973.3,166.26,1193.99,0.0,0.0,0.3,1.11,10.0,12.0,24.27,0.0,0.0
ACC0039076,1078,2390.36,US,15.5,0,47.82,47.8,1,personal,28.0,4386.72,156.67,862.78,0.0,0.0,0.11,1.25,4.0,11.0,15.65,0.0,0.0
ACC0039077,509,3960.29,US,21.2,0,66.53,116.4,1,premium,103.0,14559.33,141.35,1082.33,0.0,0.0,0.28,1.07,11.0,13.0,23.29,0.0,0.0
ACC0039078,225,988.67,US,26.1,0,56.41,10.2,1,personal,11.0,1883.76,171.25,366.39,1.0,137.23,0.18,1.73,3.0,8.0,20.9,0.090909,1.0
ACC0039079,1358,5028.24,US,1.3,0,68.39,29.7,1,personal,27.0,4072.2,150.82,805.66,2.0,490.06,0.37,1.41,7.0,10.0,22.44,0.074074,1.0
ACC0039080,2110,8045.0,US,4.6,0,54.27,75.0,0,premium,73.0,14308.69,196.01,3109.29,2.0,396.82,0.22,1.03,10.0,14.0,18.76,0.027397,1.0
ACC0039081,3151,4658.29,US,31.1,0,39.1,10.2,1,business,10.0,1637.07,163.71,592.45,0.0,0.0,0.2,0.9,3.0,5.0,29.13,0.0,0.0
ACC0039082,154,10269.83,US,32.4,0,125.61,53.8,0,personal,42.0,9082.97,216.26,1463.92,1.0,223.23,0.29,1.05,9.0,14.0,24.36,0.02381,1.0
ACC0039083,1503,14304.07,US,20.3,0,55.87,42.1,1,personal,34.0,6114.12,179.83,703.61,1.0,125.46,0.32,1.09,7.0,12.0,20.91,0.029412,1.0
ACC0039084,2615,4851.97,US,24.1,0,90.34,7.6,1,business,8.0,783.94,97.99,156.2,0.0,0.0,0.0,1.12,1.0,4.0,17.46,0.0,0.0
ACC0039085,759,2214.55,US,34.2,0,69.72,23.7,0,business,12.0,4175.97,348.0,1518.25,0.0,0.0,0.17,1.0,3.0,7.0,15.18,0.0,0.0
ACC0039086,2697,11768.39,US,2.0,0,35.59,27.5,0,personal,23.0,4257.29,185.1,1032.56,0.0,0.0,0.39,0.78,6.0,10.0,23.16,0.0,0.0
ACC0039087,2093,10010.35,US,6.8,0,118.5,23.3,0,personal,19.0,4028.7,212.04,1048.17,1.0,483.59,0.32,1.26,5.0,10.0,22.79,0.052632,1.0
ACC0039088,2067,7038.56,US,16.3,0,81.71,13.5,0,personal,7.0,1585.77,226.54,643.34,0.0,0.0,0.0,1.0,1.0,5.0,14.81,0.0,0.0
ACC0039089,482,3230.63,US,22.1,0,26.06,22.4,1,premium,11.0,1324.93,120.45,483.82,0.0,0.0,0.55,1.18,6.0,9.0,23.09,0.0,0.0
ACC0039090,638,6649.85,US,4.4,0,46.13,30.8,1,personal,30.0,7726.62,257.55,1187.94,1.0,705.07,0.2,1.03,6.0,13.0,17.26,0.033333,1.0
ACC0039091,3206,3830.88,US,31.0,0,90.19,30.0,1,premium,30.0,6681.24,222.71,3539.33,1.0,27.36,0.37,0.93,8.0,11.0,21.99,0.033333,1.0
ACC0039092,3200,2732.7,US,22.4,0,76.07,11.4,1,business,6.0,995.24,165.87,705.53,1.0,705.53,0.33,0.5,3.0,4.0,28.17,0.166667,1.0
ACC0039093,1668,6550.69,US,7.0,0,101.75,41.6,0,personal,36.0,4920.03,136.67,527.87,1.0,145.38,0.28,1.19,7.0,12.0,20.97,0.027778,1.0
ACC0039094,2187,2256.26,US,13.6,0,60.62,20.9,1,personal,10.0,2256.5,225.65,527.39,0.0,0.0,0.3,0.8,4.0,6.0,29.95,0.0,0.0
ACC0039095,1991,8997.48,US,24.6,0,55.97,21.3,1,personal,16.0,9906.49,619.16,5239.48,1.0,5239.48,0.25,1.19,4.0,9.0,22.77,0.0625,1.0
ACC0039096,1893,6156.41,US,32.6,0,36.27,7.4,0,personal,9.0,1163.39,129.27,398.59,0.0,0.0,0.33,0.67,3.0,7.0,22.4,0.0,0.0
ACC0039097,2608,4495.43,US,15.5,0,46.57,28.1,0,personal,16.0,1614.19,100.89,502.96,0.0,0.0,0.25,0.75,4.0,9.0,16.82,0.0,0.0
ACC0039098,2084,4753.93,US,31.2,0,58.35,15.3,1,personal,14.0,2225.77,158.98,524.2,0.0,0.0,0.5,1.5,6.0,9.0,22.92,0.0,0.0
ACC0039099,483,2082.79,US,15.1,0,94.92,33.1,1,personal,26.0,4267.76,164.14,783.73,0.0,0.0,0.31,1.12,8.0,12.0,19.66,0.0,0.0
ACC0039100,330,2185.22,US,18.6,0,50.84,7.5,1,personal,6.0,2162.99,360.5,1620.79,0.0,0.0,0.83,1.17,5.0,4.0,31.95,0.0,0.0
ACC0039101,3107,19658.6,US,4.7,0,40.22,32.2,1,personal,24.0,4859.84,202.49,807.14,0.0,0.0,0.21,1.21,5.0,10.0,19.59,0.0,0.0
ACC0039102,2710,4355.85,US,12.8,0,99.06,55.8,0,personal,51.0,12265.86,240.51,2980.21,1.0,2980.21,0.29,0.94,10.0,14.0,17.44,0.019608,1.0
ACC0039103,749,1573.13,US,13.1,0,159.48,26.8,0,personal,20.0,2713.29,135.66,496.14,0.0,0.0,0.15,0.85,4.0,9.0,22.94,0.0,0.0
ACC0039104,250,10247.8,US,19.8,0,13.48,16.5,1,personal,14.0,2594.45,185.32,1216.11,0.0,0.0,0.5,1.0,6.0,7.0,28.69,0.0,0.0
ACC0039105,824,2165.77,US,23.7,0,105.61,35.6,1,personal,28.0,10905.29,389.47,4917.68,1.0,4917.68,0.18,0.86,5.0,12.0,22.19,0.035714,1.0
ACC0039106,2123,7795.4,US,20.1,0,50.95,23.3,1,personal,15.0,2876.77,191.78,549.53,1.0,465.8,0.2,0.93,3.0,9.0,16.55,0.066667,1.0
ACC0039107,2143,15984.07,US,19.9,0,79.28,55.8,1,business,40.0,7784.64,194.62,1104.83,1.0,32.97,0.28,1.23,8.0,13.0,17.26,0.025,1.0
ACC0039108,642,4131.18,US,4.1,0,58.71,18.7,1,personal,15.0,2240.36,149.36,455.53,0.0,0.0,0.47,0.8,6.0,8.0,20.16,0.0,0.0
ACC0039109,667,12409.28,US,4.7,0,70.83,4.8,1,personal,8.0,1913.51,239.19,1035.83,0.0,0.0,0.25,1.5,3.0,6.0,23.65,0.0,0.0
ACC0039110,781,8840.25,US,42.5,0,56.88,60.9,0,business,47.0,9077.63,193.14,1251.56,1.0,145.29,0.34,1.0,9.0,11.0,25.41,0.021277,1.0
ACC0039111,1634,17302.86,US,40.3,0,86.07,16.0,0,personal,12.0,3043.94,253.66,808.47,1.0,673.75,0.33,0.92,5.0,9.0,24.37,0.083333,1.0
ACC0039112,874,7828.11,US,11.0,0,42.93,36.3,1,personal,19.0,2856.57,150.35,475.86,0.0,0.0,0.47,1.05,5.0,10.0,26.13,0.0,0.0
ACC0039113,1681,3219.8,US,15.5,0,52.03,29.8,1,personal,34.0,5187.69,152.58,940.85,0.0,0.0,0.24,1.12,7.0,12.0,17.84,0.0,0.0
ACC0039114,81,928.54,US,27.8,0,44.81,13.7,1,personal,19.0,2550.0,134.21,463.42,3.0,506.74,0.42,1.68,6.0,7.0,26.7,0.157895,1.0
ACC0039115,3418,2608.04,US,11.5,0,24.88,11.6,0,personal,5.0,894.39,178.88,358.54,0.0,0.0,0.4,0.6,3.0,4.0,37.16,0.0,0.0
ACC0039116,3258,3288.6,US,20.3,0,73.55,24.1,1,personal,20.0,6513.49,325.67,1484.9,0.0,0.0,0.2,1.1,5.0,7.0,20.7,0.0,0.0
ACC0039117,1255,10874.03,US,36.1,0,152.26,15.5,0,personal,8.0,1772.34,221.54,709.83,0.0,0.0,0.0,0.88,1.0,6.0,19.53,0.0,0.0
ACC0039118,2941,12982.16,US,41.1,0,105.39,14.7,1,personal,12.0,1753.01,146.08,606.15,0.0,0.0,0.33,1.08,4.0,8.0,20.31,0.0,0.0
ACC0039119,1967,2045.05,US,27.1,0,45.13,22.1,1,personal,18.0,3556.58,197.59,1146.97,0.0,0.0,0.33,1.06,4.0,11.0,25.33,0.0,0.0
ACC0039120,143,13073.42,US,12.6,0,72.65,38.2,1,business,28.0,3735.48,133.41,644.16,0.0,0.0,0.32,1.0,8.0,11.0,20.27,0.0,0.0
ACC0039121,1060,2647.26,US,9.0,0,17.3,25.5,0,personal,22.0,4313.11,196.05,815.9,0.0,0.0,0.23,0.91,6.0,12.0,19.45,0.0,0.0
ACC0039122,236,2523.27,US,16.8,0,32.51,13.2,0,personal,8.0,1099.46,137.43,421.66,2.0,290.04,0.12,1.75,2.0,4.0,24.69,0.25,1.0
ACC0039123,2592,1624.77,US,26.8,0,23.3,24.6,1,personal,26.0,4211.49,161.98,806.62,0.0,0.0,0.35,0.88,8.0,10.0,22.74,0.0,0.0
ACC0039124,2864,6439.51,US,23.2,0,32.23,57.4,1,personal,54.0,12235.73,226.59,1433.96,3.0,347.4,0.37,1.35,10.0,13.0,22.61,0.055556,1.0
ACC0039125,2264,3076.2,US,14.8,0,52.89,14.3,1,personal,17.0,3319.06,195.24,1230.28,0.0,0.0,0.24,1.0,5.0,8.0,22.21,0.0,0.0
ACC0039126,54,14050.52,US,5.9,0,69.2,4.1,1,personal,5.0,224.37,44.87,100.27,0.0,0.0,0.4,1.2,3.0,4.0,17.68,0.0,0.0
ACC0039127,884,2376.78,US,42.9,0,127.07,46.3,1,personal,28.0,5584.97,199.46,708.42,0.0,0.0,0.32,0.71,7.0,13.0,18.0,0.0,0.0
ACC0039128,1727,8828.72,US,28.6,0,22.59,12.9,1,personal,8.0,644.34,80.54,212.26,0.0,0.0,0.25,0.88,3.0,4.0,18.65,0.0,0.0
ACC0039129,553,1863.36,US,36.8,0,6.43,28.3,0,premium,17.0,4299.38,252.9,862.19,0.0,0.0,0.35,1.35,6.0,11.0,21.57,0.0,0.0
ACC0039130,418,11220.57,US,11.0,0,48.98,4.7,0,business,1.0,26.85,26.85,26.85,0.0,0.0,0.0,0.0,1.0,1.0,10.6,0.0,0.0
ACC0039131,1131,5397.53,US,7.5,0,49.28,25.3,1,business,27.0,4750.68,175.95,778.17,0.0,0.0,0.11,1.19,4.0,10.0,22.64,0.0,0.0
ACC0039132,2171,6212.83,US,23.6,0,24.42,87.8,0,personal,50.0,6530.63,130.61,901.27,1.0,177.91,0.3,0.94,9.0,11.0,25.11,0.02,1.0
ACC0039133,350,3689.57,US,5.3,0,30.75,17.0,1,personal,12.0,1163.88,96.99,337.66,0.0,0.0,0.25,1.08,4.0,7.0,20.5,0.0,0.0
ACC0039134,3643,3526.11,US,4.1,0,117.49,23.1,1,personal,19.0,1875.77,98.72,331.5,1.0,110.39,0.47,1.16,6.0,8.0,28.95,0.052632,1.0
ACC0039135,1691,7313.07,US,33.5,0,68.7,40.9,1,personal,30.0,8065.21,268.84,1651.32,0.0,0.0,0.3,0.97,8.0,11.0,22.51,0.0,0.0
ACC0039136,652,20885.41,US,8.8,0,89.51,14.9,0,personal,10.0,2071.97,207.2,730.35,0.0,0.0,0.2,0.9,3.0,7.0,15.3,0.0,0.0
ACC0039137,102,2122.33,US,15.0,0,64.44,12.9,1,personal,9.0,2921.36,324.6,986.62,0.0,0.0,0.22,0.67,3.0,6.0,22.5,0.0,0.0
ACC0039138,3493,3742.43,US,13.0,0,46.33,32.7,1,personal,22.0,4851.16,220.51,1083.89,0.0,0.0,0.32,0.86,7.0,10.0,18.96,0.0,0.0
ACC0039139,2182,3010.68,US,6.3,0,101.23,6.4,1,personal,3.0,319.4,106.47,121.08,0.0,0.0,0.67,0.67,3.0,2.0,22.87,0.0,0.0
ACC0039140,3163,1466.44,US,40.5,0,61.76,12.2,1,premium,11.0,1096.06,99.64,290.97,1.0,47.25,0.18,1.18,2.0,7.0,13.13,0.090909,1.0
ACC0039141,2841,1451.75,US,17.8,0,222.23,6.2,1,personal,4.0,396.42,99.1,176.14,0.0,0.0,0.25,0.75,2.0,4.0,18.88,0.0,0.0
ACC0039142,3598,2735.27,US,11.5,0,76.57,15.9,0,personal,12.0,961.81,80.15,233.06,0.0,0.0,0.33,0.58,5.0,6.0,24.72,0.0,0.0
ACC0039143,3250,3580.49,US,11.0,0,72.35,6.5,0,personal,5.0,1864.02,372.8,1242.35,1.0,1242.35,0.2,1.2,2.0,5.0,24.78,0.2,1.0
ACC0039144,2803,15258.21,US,9.6,0,159.66,31.3,0,personal,33.0,6315.63,191.38,1668.31,0.0,0.0,0.21,1.03,5.0,14.0,20.45,0.0,0.0
ACC0039145,3111,10844.89,US,3.5,0,63.27,35.4,1,premium,33.0,4990.96,151.24,668.51,0.0,0.0,0.21,1.15,6.0,12.0,17.41,0.0,0.0
ACC0039146,3132,2549.54,US,45.3,0,36.59,24.1,1,personal,19.0,2109.9,111.05,590.13,1.0,233.16,0.21,1.11,5.0,10.0,17.28,0.052632,1.0
ACC0039147,952,9120.42,US,6.4,0,65.69,26.0,1,personal,22.0,4264.27,193.83,1210.33,0.0,0.0,0.23,0.95,5.0,9.0,27.42,0.0,0.0
ACC0039148,2182,2592.88,US,30.5,0,58.5,42.1,1,personal,22.0,2420.33,110.02,751.93,0.0,0.0,0.18,1.18,4.0,9.0,14.3,0.0,0.0
ACC0039149,3599,4581.32,US,12.6,0,15.12,40.9,0,personal,36.0,6535.07,181.53,982.0,1.0,90.47,0.33,0.92,8.0,13.0,21.61,0.027778,1.0
ACC0039150,3169,6367.91,US,23.2,0,307.78,16.6,0,premium,16.0,2176.24,136.02,788.82,0.0,0.0,0.25,1.19,4.0,9.0,18.59,0.0,0.0
ACC0039151,411,26582.35,US,25.8,0,39.39,69.3,0,personal,66.0,10908.06,165.27,1585.32,0.0,0.0,0.27,1.0,10.0,12.0,23.56,0.0,0.0
ACC0039152,433,6093.93,US,6.0,0,150.89,27.1,0,personal,25.0,5635.54,225.42,1595.07,0.0,0.0,0.32,0.8,8.0,10.0,24.5,0.0,0.0
ACC0039153,754,1506.58,US,3.9,0,191.11,19.2,0,personal,19.0,4073.91,214.42,936.11,0.0,0.0,0.32,1.0,7.0,11.0,22.63,0.0,0.0
ACC0039154,2714,8913.81,US,29.4,0,72.12,6.6,1,personal,3.0,333.54,111.18,193.32,0.0,0.0,0.33,0.33,2.0,3.0,25.97,0.0,0.0
ACC0039155,1455,12206.85,US,9.1,0,104.84,11.1,1,personal,8.0,1056.98,132.12,519.6,0.0,0.0,0.38,0.62,3.0,4.0,22.64,0.0,0.0
ACC0039156,2305,10005.31,US,3.2,0,33.55,12.1,1,personal,13.0,1254.96,96.54,474.12,0.0,0.0,0.46,0.69,6.0,6.0,20.92,0.0,0.0
ACC0039157,535,2218.57,US,17.2,0,149.88,65.8,1,personal,54.0,10680.34,197.78,2527.21,4.0,2989.03,0.3,1.19,9.0,12.0,24.95,0.074074,1.0
ACC0039158,246,5428.74,US,22.7,0,32.74,25.0,1,business,20.0,6152.65,307.63,2078.41,1.0,2078.41,0.25,1.2,5.0,10.0,20.99,0.05,1.0
ACC0039159,2820,4844.81,US,41.3,0,88.95,10.2,1,personal,6.0,495.84,82.64,158.23,0.0,0.0,0.33,0.17,3.0,4.0,18.05,0.0,0.0
ACC0039160,1085,20243.98,US,6.0,0,76.16,11.8,0,personal,8.0,4374.15,546.77,1644.31,1.0,730.99,0.12,1.38,2.0,6.0,21.02,0.125,1.0
ACC0039161,186,8049.73,US,7.2,0,14.96,9.8,1,business,8.0,3250.91,406.36,2354.26,1.0,2354.26,0.12,1.25,2.0,6.0,21.99,0.125,1.0
ACC0039162,812,19406.67,US,31.9,0,31.81,16.9,1,personal,12.0,5243.11,436.93,1829.78,0.0,0.0,0.33,0.75,4.0,9.0,13.57,0.0,0.0
ACC0039163,1199,2786.44,US,16.3,0,34.15,15.8,1,personal,17.0,1511.5,88.91,292.09,0.0,0.0,0.18,1.41,4.0,7.0,15.72,0.0,0.0
ACC0039164,1496,4132.43,US,36.9,0,25.74,27.3,0,personal,25.0,3205.61,128.22,359.16,0.0,0.0,0.2,0.72,5.0,11.0,21.39,0.0,0.0
ACC0039165,3276,3196.93,US,3.8,0,47.45,2.6,0,personal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACC0039166,748,10753.25,US,2.5,0,85.15,21.1,1,business,18.0,4062.44,225.69,1110.88,0.0,0.0,0.39,1.44,6.0,9.0,16.74,0.0,0.0
ACC0039167,2216,12230.26,US,34.9,0,105.88,8.0,1,personal,8.0,1308.55,163.57,411.18,0.0,0.0,0.25,1.0,3.0,7.0,18.81,0.0,0.0
ACC0039168,1024,6718.64,US,29.8,0,63.48,15.4,0,personal,9.0,1640.57,182.29,759.48,1.0,45.28,0.56,1.44,6.0,7.0,23.3,0.111111,1.0
ACC0039169,1834,5301.88,US,26.1,0,201.27,39.6,1,personal,26.0,4599.48,176.9,1299.43,0.0,0.0,0.23,0.88,6.0,10.0,22.0,0.0,0.0
ACC0039170,1101,6865.43,US,39.0,0,44.12,26.0,1,personal,23.0,4211.21,183.1,1439.62,0.0,0.0,0.26,1.3,7.0,10.0,15.62,0.0,0.0
ACC0039171,1276,1626.14,US,17.5,0,81.29,11.1,0,business,4.0,1146.61,286.65,682.09,0.0,0.0,0.25,0.75,2.0,4.0,18.7,0.0,0.0
ACC0039172,2201,3536.96,US,16.3,0,121.07,24.8,0,personal,21.0,3306.94,157.47,555.12,0.0,0.0,0.1,1.19,3.0,10.0,14.58,0.0,0.0
ACC0039173,2165,3771.87,US,42.9,0,49.97,13.7,1,personal,21.0,2660.6,126.7,370.0,1.0,364.21,0.24,1.1,4.0,10.0,20.65,0.047619,1.0
ACC0039174,518,4861.6,US,18.6,0,165.34,40.4,1,personal,29.0,5473.63,188.75,1242.35,1.0,147.17,0.24,1.21,4.0,9.0,19.97,0.034483,1.0
ACC0039175,597,2917.24,US,18.7,0,106.78,32.0,1,personal,19.0,6208.94,326.79,3006.32,1.0,3006.32,0.32,1.11,5.0,10.0,21.25,0.052632,1.0
ACC0039176,902,2491.28,US,32.4,0,42.14,26.7,0,premium,25.0,6490.69,259.63,1333.41,1.0,1333.41,0.32,0.96,5.0,11.0,20.73,0.04,1.0
ACC0039177,3285,1368.68,US,30.8,0,190.41,15.8,1,personal,16.0,2915.36,182.21,1435.54,1.0,1435.54,0.25,1.56,5.0,9.0,23.86,0.0625,1.0
ACC0039178,1178,6944.22,US,23.6,0,36.14,20.5,1,personal,15.0,2001.92,133.46,512.28,0.0,0.0,0.27,1.27,4.0,8.0,18.61,0.0,0.0
ACC0039179,2121,1640.28,US,18.2,0,66.87,37.7,0,personal,24.0,3467.66,144.49,744.94,0.0,0.0,0.25,1.04,6.0,11.0,19.01,0.0,0.0
ACC0039180,1655,10933.32,US,23.3,0,84.16,18.7,0,personal,11.0,2846.05,258.73,1020.24,0.0,0.0,0.27,1.18,4.0,9.0,16.72,0.0,0.0
ACC0039181,1311,6368.69,US,12.5,0,75.67,28.6,1,personal,21.0,4157.57,197.98,627.44,0.0,0.0,0.24,0.81,6.0,12.0,14.85,0.0,0.0
ACC0039182,167,9988.05,US,10.2,0,150.58,55.6,1,personal,47.0,9770.93,207.89,1837.55,0.0,0.0,0.4,1.04,8.0,13.0,28.09,0.0,0.0
ACC0039183,1627,2408.09,US,37.1,0,261.16,19.0,0,business,19.0,5154.83,271.31,1773.5,0.0,0.0,0.26,1.26,5.0,11.0,17.27,0.0,0.0
ACC0039184,3647,21829.77,US,14.0,0,131.58,9.1,1,business,5.0,442.43,88.49,145.56,0.0,0.0,0.4,0.4,3.0,5.0,21.4,0.0,0.0
ACC0039185,3436,29020.61,US,9.2,0,40.91,19.0,1,personal,8.0,641.69,80.21,395.9,0.0,0.0,0.12,0.62,2.0,6.0,10.96,0.0,0.0
ACC0039186,1117,5034.34,US,5.7,0,129.78,22.7,1,personal,18.0,1535.25,85.29,257.69,0.0,0.0,0.22,1.06,5.0,9.0,20.63,0.0,0.0
ACC0039187,1959,6732.74,US,5.6,0,90.93,5.9,0,personal,5.0,965.27,193.05,561.7,0.0,0.0,0.4,1.0,3.0,4.0,24.38,0.0,0.0
ACC0039188,1070,4864.71,US,3.7,0,35.9,38.0,1,premium,30.0,6014.5,200.48,1508.23,0.0,0.0,0.27,0.83,5.0,11.0,23.13,0.0,0.0
ACC0039189,3365,11002.3,US,24.8,0,137.63,13.4,0,premium,8.0,875.34,109.42,311.59,0.0,0.0,0.25,0.88,3.0,4.0,12.85,0.0,0.0
ACC0039190,2038,9266.23,US,29.3,0,47.65,14.1,0,business,11.0,629.16,57.2,254.67,0.0,0.0,0.64,0.82,6.0,6.0,24.38,0.0,0.0
ACC0039191,3360,1187.62,US,19.1,0,179.37,17.0,1,personal,6.0,527.26,87.88,213.83,0.0,0.0,0.33,1.17,3.0,5.0,13.63,0.0,0.0
ACC0039192,3121,2536.89,US,22.1,0,53.42,18.3,1,personal,12.0,2872.0,239.33,860.19,0.0,0.0,0.33,1.33,4.0,9.0,18.07,0.0,0.0
ACC0039193,1215,6729.13,US,13.1,0,238.21,22.8,1,business,17.0,3696.41,217.44,1141.95,0.0,0.0,0.35,0.76,5.0,10.0,18.8,0.0,0.0
ACC0039194,1683,9126.84,US,28.0,0,50.15,49.9,0,premium,41.0,7778.1,189.71,1241.43,0.0,0.0,0.27,0.9,7.0,13.0,20.3,0.0,0.0
ACC0039195,2091,5538.56,US,19.8,0,66.48,19.1,1,personal,19.0,3999.56,210.5,1057.77,0.0,0.0,0.37,1.21,4.0,9.0,20.43,0.0,0.0
ACC0039196,930,1264.75,US,25.3,0,29.09,11.2,0,personal,10.0,945.24,94.52,196.57,0.0,0.0,0.5,0.8,5.0,6.0,27.03,0.0,0.0
ACC0039197,3040,7671.47,US,9.5,0,58.42,8.1,0,personal,10.0,3459.69,345.97,1848.06,0.0,0.0,0.3,1.0,4.0,10.0,24.43,0.0,0.0
ACC0039198,2078,21160.18,US,18.2,0,85.44,7.4,1,business,5.0,474.35,94.87,227.14,0.0,0.0,0.4,0.4,3.0,5.0,25.16,0.0,0.0
ACC0039199,780,782.97,US,26.1,0,29.82,14.1,0,personal,12.0,3197.05,266.42,1301.11,0.0,0.0,0.17,1.17,3.0,7.0,15.0,0.0,0.0
ACC0039200,1778,10419.5,US,29.1,0,52.89,16.3,1,premium,12.0,1076.95,89.75,258.44,0.0,0.0,0.42,1.5,5.0,7.0,21.21,0.0,0.0
ACC0039201,3004,21283.25,US,20.8,0,208.46,8.3,1,personal,3.0,547.58,182.53,490.23,0.0,0.0,0.33,0.67,2.0,3.0,13.0,0.0,0.0
ACC0039202,1561,10455.07,US,8.5,0,38.47,8.6,0,personal,1.0,187.87,187.87,187.87,0.0,0.0,0.0,1.0,1.0,1.0,33.2,0.0,0.0
ACC0039203,2600,4607.46,US,16.2,0,101.61,43.2,0,personal,29.0,4563.65,157.37,1390.76,0.0,0.0,0.41,0.93,8.0,10.0,19.4,0.0,0.0
ACC0039204,3591,10071.87,US,30.6,0,13.01,12.1,1,personal,5.0,1695.67,339.13,892.03,0.0,0.0,0.4,0.8,3.0,4.0,25.6,0.0,0.0
ACC0039205,1242,4585.74,US,24.5,0,105.3,17.3,1,personal,15.0,3574.24,238.28,1555.98,1.0,1555.98,0.13,0.87,3.0,8.0,24.71,0.066667,1.0
ACC0039206,3635,7582.7,US,25.0,0,130.62,29.2,1,personal,29.0,5147.04,177.48,976.81,0.0,0.0,0.24,0.83,7.0,12.0,22.03,0.0,0.0
ACC0039207,1530,5253.55,US,12.0,0,28.73,6.8,1,personal,6.0,392.04,65.34,114.4,0.0,0.0,0.5,1.17,3.0,5.0,33.3,0.0,0.0
ACC0039208,2064,5372.44,US,6.7,0,206.69,3.3,1,business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACC0039209,2828,2671.78,US,17.7,0,25.55,41.5,1,business,39.0,9460.45,242.58,1979.59,1.0,73.32,0.21,1.0,7.0,12.0,23.28,0.025641,1.0
ACC0039210,276,3392.57,US,33.7,0,23.83,20.3,1,personal,17.0,4828.9,284.05,1148.03,2.0,393.71,0.41,1.18,6.0,9.0,30.45,0.117647,1.0
ACC0039211,2569,18029.55,US,10.7,0,221.42,4.8,1,personal,3.0,689.28,229.76,635.33,0.0,0.0,0.0,1.33,1.0,3.0,7.7,0.0,0.0
ACC0039212,2082,2993.35,US,18.5,0,57.63,74.1,1,personal,53.0,9850.0,185.85,911.89,1.0,170.18,0.28,1.0,9.0,13.0,21.02,0.018868,1.0
ACC0039213,2402,1028.01,US,17.2,0,223.25,9.3,0,business,7.0,543.05,77.58,170.53,1.0,68.73,0.14,1.29,2.0,3.0,25.2,0.142857,1.0
ACC0039214,3477,50000.0,US,18.1,0,172.98,13.2,1,personal,6.0,2247.47,374.58,944.3,0.0,0.0,0.5,0.33,4.0,5.0,25.43,0.0,0.0
ACC0039215,1786,3465.99,US,29.9,0,55.76,20.4,1,business,16.0,3091.96,193.25,830.09,0.0,0.0,0.12,0.75,3.0,9.0,18.31,0.0,0.0
ACC0039216,3381,3964.69,US,46.8,0,53.83,22.9,1,personal,17.0,4846.73,285.1,2826.73,1.0,2826.73,0.12,1.29,3.0,9.0,18.53,0.058824,1.0
ACC0039217,2085,3562.95,US,9.0,0,29.23,7.1,1,personal,4.0,381.29,95.32,200.22,0.0,0.0,0.5,0.75,3.0,4.0,26.18,0.0,0.0
ACC0039218,810,4977.81,US,50.5,0,51.0,19.5,1,personal,10.0,2108.54,210.85,858.44,0.0,0.0,0.3,1.0,3.0,7.0,23.48,0.0,0.0
ACC0039219,2392,2677.65,US,21.9,0,29.04,31.6,1,personal,35.0,4324.7,123.56,534.11,0.0,0.0,0.26,1.14,8.0,9.0,21.31,0.0,0.0
